KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
51364510,0,,,183,93,90,16,7,9,167,86,81,72,41,31,165,84,81,163,83,80,95,45,50,74,34,40,37,14,23,5,2,3,10,7,3,58,56,22,17,6,8,1,2,0,34,26,8,6,27,3,7,11
51364511,0,,,183,86,97,10,5,5,172,80,92,87,42,45,169,77,92,167,76,91,85,38,47,44,18,26,16,6,10,0,0,0,2,0,2,86,86,34,30,10,6,3,2,1,52,41,11,0,58,1,22,13
51364512,0,,,213,98,115,9,5,4,204,93,111,103,48,55,201,91,110,195,89,106,101,45,56,55,23,32,16,5,11,1,0,1,1,1,0,84,84,24,26,16,9,5,2,2,60,40,20,4,67,0,20,16
51364513,0,,,9,5,4,0,0,0,9,5,4,1,1,0,9,5,4,9,5,4,8,4,4,5,3,2,0,0,0,0,0,0,0,0,0,4,4,0,3,1,0,0,0,0,4,4,0,0,4,0,0,3
51364514,1,,51364524,342,152,190,22,12,10,318,140,178,148,71,77,314,139,175,310,137,173,170,69,101,109,40,69,58,18,40,9,1,8,0,0,0,128,126,35,42,27,13,5,4,1,92,68,24,4,90,0,24,23
51364515,0,,,478,220,258,57,31,26,418,187,231,201,102,99,412,185,227,408,183,225,217,85,132,149,54,95,53,16,37,7,2,5,0,0,0,192,191,54,62,43,20,9,2,1,137,113,24,16,128,3,36,29
51364516,0,,,190,98,92,11,6,5,179,92,87,102,56,46,176,89,87,173,87,86,77,36,41,46,19,27,14,5,9,2,2,0,0,0,0,80,80,21,30,16,9,2,0,2,59,47,12,6,51,0,13,11
51364517,0,,,185,85,100,11,8,3,174,77,97,100,47,53,169,75,94,168,74,94,74,30,44,42,15,27,16,7,9,1,1,0,5,0,5,81,81,27,22,20,8,2,2,0,53,43,10,3,48,5,16,11
51364518,1,,51364528,196,95,101,19,7,12,179,89,90,91,47,44,175,88,87,171,87,84,88,42,46,48,19,29,13,4,9,1,0,1,0,0,0,77,77,19,27,16,9,2,4,1,58,44,14,0,59,0,14,14
51364521,1,,51364531,135,68,67,11,6,5,128,64,64,56,33,23,125,63,62,124,63,61,72,31,41,35,14,21,14,4,10,1,0,1,0,0,0,58,58,20,21,8,5,4,1,1,40,33,7,2,48,0,16,13
51364524,2,51364514,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364525,0,,,105,50,55,4,2,2,101,48,53,51,26,25,100,48,52,99,47,52,50,22,28,24,11,13,8,3,5,1,0,1,0,0,0,47,47,14,17,9,5,2,0,0,33,29,4,2,32,0,9,11
51364526,0,,,625,273,352,54,28,26,571,245,326,259,121,138,562,241,321,557,237,320,312,124,188,198,64,134,85,21,64,19,1,18,3,0,3,249,247,72,92,51,14,15,2,1,174,145,29,10,165,3,43,52
51364527,0,,,32,0,32,0,0,0,32,0,32,32,0,32,32,0,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0
51364528,2,51364518,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364531,2,51364521,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364535,2,51364536,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364536,1,,51364535,297,147,150,31,19,12,271,130,141,136,70,66,267,127,140,265,126,139,135,60,75,70,28,42,18,4,14,1,0,1,0,0,0,120,120,29,45,23,15,6,4,0,92,70,22,8,83,0,23,28
51364537,0,,,153,79,74,12,7,5,141,72,69,67,35,32,136,69,67,135,68,67,74,37,37,43,19,24,17,9,8,0,0,0,0,0,0,60,60,16,21,10,3,7,3,0,44,30,14,2,50,0,15,12
51364576,2,51364585,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364582,2,51364583,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364583,1,,51364582,63,24,39,0,0,0,64,24,40,25,12,13,62,23,39,61,22,39,39,12,27,20,5,15,9,2,7,0,0,0,1,1,0,32,32,14,11,5,2,1,0,0,19,12,7,0,28,0,12,5
51364585,1,,51364576,25,13,12,2,0,2,27,14,13,16,11,5,26,13,13,25,13,12,11,3,8,9,2,7,2,0,2,0,0,0,0,0,0,13,13,8,6,1,0,0,1,0,8,6,2,0,9,0,5,2
51364589,2,51364599,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364595,0,,,34,14,20,2,0,2,32,14,18,8,3,5,32,14,18,32,14,18,24,11,13,9,4,5,5,2,3,0,0,0,0,0,0,19,19,7,9,3,0,0,0,0,12,12,0,1,16,0,6,6
51364599,1,,51364589,1,1,0,0,0,0,10,6,4,4,3,1,10,6,4,10,6,4,6,3,3,4,1,3,2,1,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,3,2,1,0,4,0,1,0
51364603,2,51364604,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364604,1,,51364603,178,94,84,20,13,7,157,80,77,103,48,55,154,79,75,153,78,75,54,32,22,13,6,7,6,2,4,0,0,0,2,1,1,88,88,35,34,10,6,2,2,0,53,49,4,6,41,5,13,15
51364605,0,,,1377,634,743,137,66,71,1197,545,652,750,348,402,1164,527,637,1146,523,623,447,197,250,214,82,132,71,25,46,7,1,6,12,3,9,547,544,175,179,87,75,21,6,1,361,326,35,33,247,9,79,63
51364606,0,,,965,467,498,144,85,59,786,364,422,520,243,277,758,352,406,745,345,400,266,121,145,106,45,61,30,11,19,2,0,2,2,0,2,363,363,72,108,97,54,23,8,1,279,242,37,40,173,3,30,54
51364607,0,,,425,216,209,43,21,22,374,191,183,295,154,141,364,184,180,356,181,175,79,37,42,26,12,14,6,3,3,0,0,0,0,0,0,230,230,121,53,29,24,3,0,0,105,92,13,9,61,33,25,14
51364608,1,,51364618,102,48,54,2,0,2,108,50,58,60,29,31,105,47,58,105,47,58,48,21,27,25,11,14,6,2,4,0,0,0,0,0,0,49,49,16,25,10,2,0,1,0,38,34,4,2,35,0,13,11
51364609,0,,,265,138,127,17,11,6,248,127,121,147,76,71,238,120,118,235,118,117,101,51,50,51,25,26,21,9,12,0,0,0,0,0,0,125,125,45,44,20,11,4,0,1,78,68,10,3,73,0,29,18
51364610,0,,,21,12,9,5,3,2,16,9,7,10,6,4,14,7,7,14,7,7,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,6,6,1,2,0,1,1,0,1,5,4,1,1,3,0,0,2
51364611,0,,,45,18,27,4,1,3,41,17,24,28,12,16,41,17,24,39,17,22,13,5,8,7,2,5,2,0,2,0,0,0,0,0,0,16,16,4,6,1,3,0,0,2,12,8,4,2,9,0,1,3
51364614,0,,,185,94,91,7,2,5,178,92,86,124,66,58,174,90,84,172,89,83,54,26,28,24,12,12,7,2,5,0,0,0,1,0,1,53,52,12,17,11,6,4,2,0,38,35,3,1,26,0,6,9
51364615,0,,,113,48,65,9,4,5,104,44,60,60,27,33,103,44,59,101,43,58,44,17,27,19,6,13,6,2,4,0,0,0,0,0,0,50,50,16,18,6,7,3,0,0,33,27,6,1,31,4,9,11
51364616,0,,,79,48,31,18,14,4,61,34,27,43,24,19,59,32,27,58,31,27,18,10,8,10,6,4,0,0,0,0,0,0,0,0,0,30,30,7,10,6,2,4,1,0,23,20,3,4,12,0,4,3
51364617,0,,,100,41,59,9,6,3,90,34,56,28,12,16,90,34,56,89,34,55,62,22,40,49,16,33,30,10,20,1,1,0,1,0,1,29,28,6,13,3,5,1,0,0,22,20,2,4,18,0,4,9
51364618,2,51364608,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364619,0,,,28,7,21,4,0,4,24,7,17,13,5,8,24,7,17,24,7,17,11,2,9,7,1,6,0,0,0,0,0,0,0,0,0,13,13,5,4,1,3,0,0,0,8,6,2,0,9,0,4,2
51364620,2,51364630,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364621,0,,,42,24,18,2,1,1,40,23,17,23,12,11,40,23,17,39,23,16,17,11,6,4,2,2,1,0,1,0,0,0,0,0,0,16,16,3,5,4,3,1,0,0,12,10,2,1,11,0,2,5
51364622,0,,,12,6,6,0,0,0,12,6,6,4,2,2,12,6,6,12,6,6,8,4,4,1,1,0,0,0,0,0,0,0,0,0,0,5,5,1,2,1,1,0,0,0,4,4,0,0,5,0,1,2
51364623,0,,,22,12,10,0,0,0,21,11,10,5,3,2,21,11,10,21,11,10,16,8,8,7,4,3,3,1,2,0,0,0,0,0,0,12,12,4,6,2,0,0,0,0,8,7,1,0,9,0,3,4
51364624,0,,,69,22,47,1,1,0,68,21,47,29,11,18,66,20,46,65,19,46,39,10,29,20,5,15,4,1,3,0,0,0,0,0,0,44,44,29,10,3,0,1,1,0,15,13,2,0,30,0,20,8
51364625,0,,,121,55,66,11,3,8,105,49,56,65,29,36,99,47,52,97,45,52,40,20,20,17,8,9,2,1,1,0,0,0,0,0,0,44,44,7,16,10,6,3,1,1,34,29,5,1,26,0,3,5
51364626,0,,,72,38,34,1,1,0,71,37,34,34,20,14,70,36,34,67,33,34,37,17,20,19,8,11,9,4,5,1,0,1,0,0,0,34,34,12,11,6,5,0,0,0,22,21,1,0,26,0,11,6
51364627,0,,,187,70,117,7,2,5,179,68,111,99,35,64,179,68,111,177,67,110,80,33,47,49,18,31,20,7,13,2,1,1,1,0,1,106,106,59,26,11,8,1,1,0,46,36,10,5,56,19,22,15
51364628,0,,,45,20,25,6,2,4,39,18,21,21,10,11,39,18,21,39,18,21,18,8,10,10,5,5,4,2,2,0,0,0,0,0,0,19,19,6,7,2,2,1,1,0,13,10,3,1,13,0,5,3
51364630,1,,51364620,21,9,12,4,2,2,21,9,12,11,6,5,21,9,12,21,9,12,10,3,7,4,0,4,3,0,3,0,0,0,0,0,0,8,8,4,1,3,1,0,1,0,6,4,2,1,6,0,3,1
51364631,0,,,117,62,55,9,8,1,106,53,53,53,28,25,100,50,50,100,50,50,53,25,28,25,11,14,7,5,2,0,0,0,0,0,0,40,40,2,17,9,8,3,0,1,37,27,10,3,31,0,1,11
51364632,0,,,191,91,100,19,8,11,163,78,85,103,49,54,156,75,81,152,74,78,60,29,31,37,19,18,12,5,7,1,0,1,0,0,0,76,76,13,30,19,9,5,0,0,61,57,4,3,35,0,6,15
51364633,0,,,68,35,33,8,5,3,60,30,30,33,19,14,60,30,30,59,29,30,27,11,16,14,5,9,4,0,4,0,0,0,1,0,1,24,24,5,6,8,1,2,1,1,19,14,5,2,19,0,4,4
51364634,0,,,473,219,254,42,19,23,431,200,231,227,121,106,421,195,226,416,192,224,204,79,125,124,41,83,40,8,32,2,0,2,1,0,1,194,194,55,59,39,28,9,2,2,138,103,35,8,138,0,43,30
51364635,0,,,140,60,80,3,0,3,137,60,77,57,28,29,134,59,75,133,58,75,80,32,48,53,21,32,26,7,19,7,1,6,0,0,0,55,54,21,14,18,1,0,0,0,33,28,5,0,38,1,14,8
51364636,0,,,139,68,71,5,2,3,134,66,68,66,32,34,130,66,64,129,65,64,68,34,34,38,18,20,14,7,7,0,0,0,0,0,0,54,54,11,16,17,7,1,2,0,43,32,11,0,41,0,9,12
51364638,0,,,35,18,17,0,0,0,35,18,17,18,9,9,35,18,17,35,18,17,17,9,8,7,4,3,2,0,2,0,0,0,0,0,0,20,20,8,10,1,1,0,0,0,12,10,2,0,14,0,7,4
51364639,0,,,285,123,162,13,6,7,269,117,152,131,62,69,266,117,149,265,117,148,138,55,83,83,26,57,40,14,26,3,0,3,1,0,1,149,149,66,49,20,9,5,0,0,80,66,14,4,97,0,38,21
51364642,0,,,117,52,65,10,5,5,107,47,60,68,29,39,104,47,57,104,47,57,39,18,21,21,8,13,6,3,3,0,0,0,0,0,0,42,42,7,17,8,2,5,2,1,34,27,7,3,29,0,6,9
51364643,0,,,578,298,280,70,43,27,508,255,253,288,150,138,497,246,251,491,244,247,220,105,115,123,50,73,29,9,20,3,0,3,3,1,2,248,248,68,89,52,23,12,4,0,178,155,23,18,155,2,44,39
51364644,0,,,912,426,486,73,43,30,814,370,444,492,243,249,794,358,436,772,350,422,322,127,195,189,64,125,86,21,65,6,1,5,23,3,20,417,416,182,114,60,41,13,4,2,226,193,33,18,186,39,46,45
51364645,0,,,124,58,66,9,3,6,115,55,60,65,31,34,112,54,58,108,52,56,50,24,26,24,13,11,6,4,2,0,0,0,0,0,0,54,54,14,24,7,4,5,0,0,40,34,6,1,31,0,3,12
51364646,0,,,13,5,8,1,0,1,12,5,7,2,0,2,12,5,7,12,5,7,10,5,5,5,3,2,2,0,2,0,0,0,0,0,0,8,8,4,3,1,0,0,0,0,4,3,1,1,7,0,3,2
51364648,0,,,132,63,69,9,7,2,122,55,67,57,22,35,122,55,67,121,55,66,65,33,32,21,11,10,7,2,5,0,0,0,4,2,2,82,82,45,28,6,2,1,0,0,36,35,1,3,44,1,20,17
51364649,0,,,257,124,133,20,9,11,237,115,122,126,69,57,234,112,122,233,112,121,111,46,65,62,22,40,28,9,19,2,1,1,0,0,0,119,119,36,45,25,11,1,0,1,83,67,16,4,77,0,25,20
51364651,0,,,63,37,26,10,7,3,53,30,23,29,15,14,52,29,23,51,28,23,24,15,9,13,8,5,6,3,3,0,0,0,0,0,0,22,22,7,5,2,4,1,2,1,15,9,6,2,16,0,7,3
51364652,1,,51364661,355,167,188,46,28,18,315,142,173,201,93,108,301,138,163,295,135,160,114,49,65,53,22,31,21,5,16,2,0,2,9,0,9,134,134,32,42,30,18,9,4,2,104,88,16,11,74,10,14,20
51364653,0,,,164,77,87,29,13,16,135,64,71,97,46,51,133,64,69,131,62,69,38,18,20,21,9,12,7,2,5,1,0,1,0,0,0,67,67,16,26,11,9,3,2,0,50,45,5,11,25,0,3,12
51364654,0,,,701,332,369,51,32,19,650,300,350,348,174,174,633,293,340,629,290,339,302,126,176,177,66,111,63,22,41,2,1,1,1,0,1,311,311,96,113,54,32,11,2,3,215,181,34,14,210,4,64,58
51364655,0,,,70,28,42,11,6,5,59,22,37,38,16,22,56,22,34,54,21,33,21,6,15,10,1,9,3,0,3,0,0,0,0,0,0,29,29,9,8,7,2,2,1,0,20,17,3,0,16,0,7,3
51364661,2,51364652,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364663,1,,51364673,162,69,93,20,10,10,147,61,86,65,29,36,144,60,84,144,60,84,82,32,50,43,12,31,22,3,19,2,0,2,0,0,0,58,57,12,22,16,4,3,0,2,47,35,12,5,42,0,7,13
51364664,1,,51364674,169,74,95,13,8,5,162,68,94,93,41,52,156,65,91,151,64,87,69,27,42,31,9,22,9,1,8,0,0,0,0,0,0,67,67,17,22,20,7,3,2,0,54,45,9,4,44,1,9,13
51364665,1,,51364666;51364676;51364677,499,236,263,52,27,25,462,216,246,256,125,131,453,211,242,442,207,235,206,91,115,103,48,55,35,13,22,5,1,4,3,2,1,217,217,62,86,39,20,13,3,0,160,141,19,7,136,2,30,49
51364666,2,51364665,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364669,0,,,36,14,22,2,1,1,34,13,21,18,5,13,34,13,21,34,13,21,16,8,8,9,3,6,3,1,2,0,0,0,0,0,0,15,15,3,6,3,3,0,0,0,12,9,3,0,13,0,3,3
51364673,2,51364663,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364674,2,51364664,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364675,0,,,104,52,52,8,4,4,96,48,48,64,34,30,94,47,47,92,46,46,32,14,18,16,5,11,9,2,7,1,0,1,0,0,0,40,40,9,12,8,8,3,0,0,30,25,5,1,24,0,7,5
51364676,2,51364665,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364677,2,51364665,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364684,0,,,28,15,13,0,0,0,28,15,13,13,7,6,28,15,13,28,15,13,15,8,7,9,5,4,1,1,0,0,0,0,0,0,0,12,12,1,7,3,1,0,0,0,11,8,3,0,9,0,0,5
51364693,0,,,40,16,24,4,1,3,36,15,21,21,9,12,35,14,21,33,14,19,15,6,9,10,4,6,2,1,1,0,0,0,0,0,0,15,15,5,1,5,3,0,1,0,10,8,2,0,10,0,3,1
51364694,0,,,40,19,21,0,0,0,40,19,21,18,10,8,40,19,21,40,19,21,22,9,13,15,6,9,6,3,3,0,0,0,0,0,0,20,20,6,10,2,2,0,0,0,14,11,3,0,15,0,5,6
51364699,0,,,9,4,5,0,0,0,9,4,5,2,1,1,9,4,5,9,4,5,7,3,4,3,1,2,0,0,0,0,0,0,0,0,0,6,6,3,3,0,0,0,0,0,3,3,0,0,5,0,2,3
51364700,0,,,268,119,149,14,4,10,254,115,139,119,61,58,251,114,137,249,114,135,135,54,81,70,23,47,33,9,24,3,0,3,0,0,0,118,118,28,47,28,13,2,0,0,90,72,18,1,85,0,21,25
51364710,0,,,207,101,106,15,11,4,192,90,102,100,53,47,184,89,95,181,87,94,92,37,55,51,22,29,10,4,6,0,0,0,0,0,0,86,86,21,36,12,11,4,1,1,65,54,11,3,59,0,18,17
51364711,2,51364721,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364720,0,,,37,19,18,0,0,0,36,18,18,20,12,8,35,18,17,34,17,17,16,6,10,10,4,6,2,1,1,0,0,0,0,0,0,16,16,3,9,1,2,1,0,0,13,10,3,0,10,0,1,5
51364721,1,,51364711;51364722,418,197,221,41,19,22,382,180,202,233,116,117,369,174,195,362,169,193,149,64,85,69,27,42,27,8,19,1,0,1,0,0,0,149,149,33,39,42,17,7,9,4,117,86,31,13,103,0,23,15
51364722,2,51364721,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51364730,0,,,42,14,28,3,1,2,39,13,26,15,6,9,39,13,26,39,13,26,24,7,17,14,4,10,7,1,6,2,1,1,1,0,1,23,22,13,5,2,2,0,0,0,9,6,3,2,16,0,9,2
51364731,0,,,577,265,312,46,20,26,531,245,286,271,135,136,518,240,278,513,239,274,260,110,150,152,62,90,47,11,36,2,1,1,0,0,0,220,219,58,79,36,19,13,6,8,160,121,39,5,167,0,40,41
51364732,0,,,329,163,166,9,5,4,320,158,162,140,87,53,316,156,160,314,155,159,180,71,109,104,34,70,26,8,18,3,0,3,1,0,1,136,135,38,47,33,9,6,2,0,95,74,21,0,111,0,27,24
51364752,0,,,24,12,12,0,0,0,24,12,12,12,6,6,23,12,11,22,11,11,12,6,6,4,2,2,2,0,2,1,0,1,0,0,0,8,8,0,4,2,1,0,1,0,8,5,3,0,6,0,0,3
51364760,0,,,59,23,36,3,1,2,56,22,34,32,15,17,56,22,34,56,22,34,24,7,17,13,2,11,8,2,6,0,0,0,0,0,0,24,24,4,9,7,4,0,0,0,20,15,5,2,18,0,3,3
51364761,0,,,204,107,97,18,11,7,186,96,90,104,52,52,180,94,86,175,92,83,82,44,38,27,14,13,14,6,8,2,1,1,0,0,0,75,75,6,37,18,6,4,2,2,69,59,10,4,51,0,3,21
51364762,0,,,893,427,466,93,45,48,792,379,413,447,226,221,773,365,408,765,363,402,345,153,192,152,51,101,62,16,46,4,0,4,6,2,4,299,297,61,98,52,31,29,12,14,230,146,84,15,215,2,32,51
51364771,0,,,53,31,22,10,9,1,42,21,21,25,13,12,40,20,20,40,20,20,17,8,9,10,5,5,2,1,1,0,0,0,0,0,0,21,21,9,3,2,4,2,1,0,12,9,3,0,12,0,6,2
51364772,0,,,131,69,62,7,4,3,124,65,59,64,33,31,121,62,59,118,61,57,60,32,28,22,11,11,5,2,3,1,0,1,1,1,0,54,54,18,15,11,5,3,1,1,35,23,12,1,38,2,7,11
51364793,0,,,170,76,94,9,3,6,161,73,88,72,40,32,159,73,86,158,72,86,89,33,56,42,13,29,11,3,8,1,0,1,0,0,0,65,64,15,24,6,12,4,2,1,49,29,20,1,54,0,11,16
51364794,0,,,78,38,40,0,0,0,78,38,40,33,17,16,75,36,39,74,36,38,45,21,24,21,7,14,6,3,3,0,0,0,0,0,0,35,35,10,12,9,3,1,0,0,25,20,5,0,29,0,8,8
51365000,0,,,12,5,7,0,0,0,12,5,7,8,4,4,11,4,7,11,4,7,4,1,3,4,1,3,3,0,3,1,0,1,0,0,0,5,5,1,2,1,1,0,0,0,4,3,1,0,3,0,1,0
51365001,0,,,43,19,24,2,1,1,41,18,23,13,8,5,41,18,23,41,18,23,28,10,18,16,4,12,8,3,5,2,1,1,0,0,0,24,24,10,10,3,1,0,0,0,14,14,0,0,20,0,9,6
51365002,0,,,45,19,26,6,3,3,39,16,23,17,8,9,38,15,23,38,15,23,22,8,14,14,5,9,6,2,4,0,0,0,3,0,3,24,24,13,6,0,5,0,0,0,11,9,2,2,18,0,12,2
51365003,0,,,75,39,36,5,3,2,70,36,34,20,12,8,69,35,34,69,35,34,50,24,26,35,14,21,15,4,11,1,0,1,0,0,0,37,36,16,10,7,2,0,0,1,20,14,6,2,33,0,14,9
51365004,0,,,16,5,11,0,0,0,16,5,11,2,1,1,16,5,11,16,5,11,14,4,10,11,3,8,6,1,5,0,0,0,0,0,0,11,11,6,5,0,0,0,0,0,5,5,0,0,10,0,6,4
51365008,2,51365019,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51365009,0,,,8,4,4,0,0,0,8,4,4,0,0,0,8,4,4,8,4,4,8,4,4,6,3,3,1,0,1,1,0,1,0,0,0,5,5,2,3,0,0,0,0,0,3,3,0,0,5,0,2,3
